,age,health_ins,logwage,wage,maritl_1. Never Married,maritl_2. Married,maritl_3. Widowed,maritl_4. Divorced,maritl_5. Separated,race_1. White,race_2. Black,race_3. Asian,race_4. Other,education_1. < HS Grad,education_2. HS Grad,education_3. Some College,education_4. College Grad,education_5. Advanced Degree,region_2. Middle Atlantic,jobclass_1. Industrial,jobclass_2. Information,health_1. <=Good,health_2. >=Very Good
215,39,1. Yes,4.81291335664286,123.089699847943,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
216,41,1. Yes,5.060697840353611,157.700527725737,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
217,29,1. Yes,4.39794000867204,81.2832532842527,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
218,37,1. Yes,4.675219079552741,107.256062128429,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0
219,62,2. No,4.36921585741014,78.9816745162994,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
220,27,1. Yes,4.30102999566398,73.77574327469459,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
221,37,1. Yes,4.54406804435028,94.0727147457005,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
222,56,2. No,4.60205999132796,99.6894636984864,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0
223,36,1. Yes,5.17609125905568,176.98965048987702,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
224,23,2. No,4.30102999566398,73.77574327469459,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
225,46,1. Yes,4.60205999132796,99.6894636984864,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
226,26,2. No,4.54406804435028,94.0727147457005,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
227,43,1. Yes,4.55630250076729,95.23071256698192,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
228,36,1. Yes,4.84509804001426,127.115743812184,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
229,54,1. Yes,4.60205999132796,99.6894636984864,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0
230,62,1. Yes,4.56110138364906,95.6888119067371,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
231,40,1. Yes,4.69897000433602,109.833985642199,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
232,53,1. Yes,4.77815125038364,118.884359339886,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
233,48,1. Yes,5.17609125905568,176.98965048987702,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
234,23,2. No,4.11394335230684,61.1875264339915,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
235,34,1. Yes,4.39794000867204,81.2832532842527,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
236,43,2. No,5.546741258438099,256.40064956242503,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
237,55,1. Yes,4.39794000867204,81.2832532842527,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
238,59,1. Yes,4.39794000867204,81.2832532842527,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
239,60,2. No,4.02118929906994,55.7673905084923,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
240,49,1. Yes,4.32221929473392,75.3556793180091,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
241,45,1. Yes,4.8750612633917,130.982177377461,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1
242,31,2. No,3.77815125038364,43.7351116779821,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
243,34,1. Yes,4.7403626894942406,114.475713290347,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0
244,26,1. Yes,4.7403626894942406,114.475713290347,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
245,22,2. No,4.39794000867204,81.2832532842527,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
246,40,2. No,4.22788670461367,68.5721657022738,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
247,41,1. Yes,4.69897000433602,109.833985642199,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
248,36,1. Yes,4.579783596616809,97.4932940453934,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1
249,38,2. No,4.13353890837022,62.398354720568506,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
250,48,2. No,4.579783596616809,97.4932940453934,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
251,47,1. Yes,4.90308998699194,134.705375118879,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
252,47,2. No,4.11394335230684,61.1875264339915,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0
253,35,2. No,4.77815125038364,118.884359339886,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0
254,49,1. Yes,4.1760912590556805,65.1108537153447,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
255,40,1. Yes,4.69897000433602,109.833985642199,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
256,32,2. No,4.65321251377534,104.921506533664,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1
257,57,1. Yes,4.30102999566398,73.77574327469459,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
258,56,1. Yes,4.9542425094393305,141.77517233318,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
259,73,2. No,4.50514997831991,90.48191335664008,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
260,29,1. Yes,4.30102999566398,73.77574327469459,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
261,49,1. Yes,4.90308998699194,134.705375118879,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1
262,30,1. Yes,4.69897000433602,109.833985642199,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
263,29,1. Yes,4.51851393987789,91.6992261117042,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
264,36,2. No,4.55630250076729,95.23071256698192,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
265,39,1. Yes,5.05307844348342,156.503510882633,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
266,48,1. Yes,4.65321251377534,104.921506533664,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
267,45,1. Yes,4.60205999132796,99.6894636984864,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1
268,50,2. No,4.0,54.59815003314421,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
269,42,1. Yes,3.4771212547196604,32.3664131748549,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
270,58,2. No,4.77815125038364,118.884359339886,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
271,48,1. Yes,4.69897000433602,109.833985642199,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
272,48,1. Yes,4.69897000433602,109.833985642199,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
273,45,1. Yes,4.77815125038364,118.884359339886,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
274,41,1. Yes,4.70757017609794,110.782650276254,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
275,27,1. Yes,4.53857373380686,93.5572673479306,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
276,44,1. Yes,4.69897000433602,109.833985642199,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
277,32,1. Yes,4.77815125038364,118.884359339886,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
278,46,1. Yes,4.77815125038364,118.884359339886,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
279,52,2. No,3.95424250943932,52.15617116991471,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0
280,22,2. No,3.77815125038364,43.7351116779821,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
281,53,1. Yes,4.76342799356294,117.146816914805,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
282,34,1. Yes,4.77815125038364,118.884359339886,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0
283,38,1. Yes,5.0,148.413159102577,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
284,42,1. Yes,4.623249290397901,101.82435207568,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
285,25,1. Yes,4.54406804435028,94.0727147457005,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
286,29,1. Yes,4.46239799789896,86.6951548289402,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
287,28,1. Yes,4.9542425094393305,141.77517233318,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
288,46,1. Yes,4.20411998265593,66.9616443217359,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
289,55,1. Yes,4.77815125038364,118.884359339886,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1
290,56,2. No,4.66124460895933,105.767639622758,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
291,41,1. Yes,4.77815125038364,118.884359339886,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0
292,61,2. No,5.17609125905568,176.98965048987702,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
293,47,1. Yes,4.1760912590556805,65.1108537153447,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
294,52,1. Yes,4.447158031342219,85.3839403789827,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
295,27,2. No,4.278753600952831,72.15045568157129,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
296,33,1. Yes,4.4913616938342695,89.2428846644714,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
297,58,1. Yes,4.1760912590556805,65.1108537153447,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
298,27,1. Yes,4.982271233039571,145.80516337462498,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
299,52,1. Yes,4.47712125471966,87.98103278560541,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1
300,45,2. No,3.7160033436348,41.0998036301194,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
301,22,1. Yes,4.22530928172586,68.3956538035455,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
302,25,1. Yes,4.39794000867204,81.2832532842527,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
303,25,1. Yes,4.30102999566398,73.77574327469459,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
304,41,1. Yes,4.8750612633917,130.982177377461,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
305,54,1. Yes,5.0,148.413159102577,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1
306,23,1. Yes,4.39724458101039,81.226746312023,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
307,36,1. Yes,4.14612803567824,63.1888610037461,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
308,31,1. Yes,4.54406804435028,94.0727147457005,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0
309,52,1. Yes,4.52891670027766,92.6581301668597,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
310,46,2. No,4.342422680822209,76.8936025176112,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0
311,45,1. Yes,4.77815125038364,118.884359339886,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
312,40,2. No,4.38021124171161,79.8549003093467,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
313,33,1. Yes,4.46239799789896,86.6951548289402,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
314,42,1. Yes,4.897627091290441,133.971500070695,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
315,41,1. Yes,4.83250891270624,125.525498433836,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
316,25,1. Yes,4.53147891704226,92.8958447894966,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
317,24,1. Yes,4.278753600952831,72.15045568157129,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
318,24,2. No,4.77815125038364,118.884359339886,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
319,51,2. No,4.25527250510331,70.47601964694451,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
320,41,2. No,4.84509804001426,127.115743812184,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
321,42,1. Yes,4.7403626894942406,114.475713290347,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
322,30,1. Yes,4.47712125471966,87.98103278560541,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
323,55,2. No,4.0,54.59815003314421,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1
324,23,1. Yes,4.431363764158991,84.0459576539924,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
325,60,2. No,4.447158031342219,85.3839403789827,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
326,40,1. Yes,4.9542425094393305,141.77517233318,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1
327,41,1. Yes,4.70757017609794,110.782650276254,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
328,80,1. Yes,4.38021124171161,79.8549003093467,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
329,53,1. Yes,4.579783596616809,97.4932940453934,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
330,40,2. No,5.14612803567824,171.765132627508,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
331,35,1. Yes,4.92348752840002,137.481247831663,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
332,55,1. Yes,4.32221929473392,75.3556793180091,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
333,24,1. Yes,4.30102999566398,73.77574327469459,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
334,39,1. Yes,5.0,148.413159102577,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
335,30,1. Yes,4.55630250076729,95.23071256698192,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
336,68,1. Yes,4.47712125471966,87.98103278560541,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
337,54,1. Yes,4.69897000433602,109.833985642199,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0
338,27,2. No,4.39794000867204,81.2832532842527,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
339,34,1. Yes,4.77815125038364,118.884359339886,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
340,53,1. Yes,4.84509804001426,127.115743812184,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0
341,48,2. No,4.447158031342219,85.3839403789827,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1
342,59,1. Yes,4.39794000867204,81.2832532842527,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
343,30,2. No,4.77815125038364,118.884359339886,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
344,45,1. Yes,5.09691001300806,163.515863976238,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
345,39,1. Yes,4.65321251377534,104.921506533664,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0
346,45,2. No,4.60205999132796,99.6894636984864,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0
347,43,1. Yes,5.64100585131578,281.745970551857,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
348,30,1. Yes,4.92941892571429,138.299126920883,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1
349,57,1. Yes,5.17609125905568,176.98965048987702,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
350,53,1. Yes,4.91907809237607,136.876367635184,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0
351,42,1. Yes,5.23044892137827,186.876677628007,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
352,23,2. No,4.50514997831991,90.48191335664008,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
353,58,2. No,4.447158031342219,85.3839403789827,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
354,43,1. Yes,4.977723605288849,145.143601176911,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
355,33,1. Yes,4.79239168949825,120.589436530402,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
356,56,1. Yes,4.623249290397901,101.82435207568,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
357,37,2. No,4.690196080028509,108.874525834712,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1
358,41,2. No,3.6534054906645,38.605914520960106,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
359,33,1. Yes,4.53147891704226,92.8958447894966,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
360,50,1. Yes,4.83884909073726,126.323880709786,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
361,43,1. Yes,5.25527250510331,191.573683548412,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
362,53,1. Yes,5.049218022670179,155.900506146767,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
363,37,1. Yes,4.47712125471966,87.98103278560541,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
364,20,2. No,4.0791812460476295,59.097064081589096,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
365,26,1. Yes,4.30102999566398,73.77574327469459,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
366,29,2. No,4.50514997831991,90.48191335664008,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
367,57,1. Yes,4.77815125038364,118.884359339886,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
368,47,1. Yes,5.02118929906994,151.591484239814,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
369,54,2. No,5.606885241288571,272.294783220064,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
370,38,2. No,4.579783596616809,97.4932940453934,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
371,23,2. No,4.2211533219547,68.111994065327,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
372,31,1. Yes,4.84509804001426,127.115743812184,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
373,43,1. Yes,5.606885241288571,272.294783220064,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
374,33,2. No,4.7160033436348,111.720849360989,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0
375,48,1. Yes,4.84509804001426,127.115743812184,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
376,33,1. Yes,4.47712125471966,87.98103278560541,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
377,52,1. Yes,4.7403626894942406,114.475713290347,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
378,30,2. No,4.2455126678141495,69.7915308454408,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
379,44,1. Yes,4.54406804435028,94.0727147457005,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
380,38,1. Yes,4.8463371121298,127.273347006486,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
381,51,1. Yes,5.0791812460476295,160.642475408263,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
382,47,1. Yes,5.14612803567824,171.765132627508,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
383,28,1. Yes,4.9542425094393305,141.77517233318,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0
384,52,1. Yes,4.7481880270062,115.375038556391,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
385,23,2. No,4.278753600952831,72.15045568157129,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
386,65,2. No,4.30102999566398,73.77574327469459,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
387,27,1. Yes,4.84509804001426,127.115743812184,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
388,33,2. No,3.04139268515822,20.9343779401018,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
389,49,1. Yes,4.38021124171161,79.8549003093467,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
390,27,1. Yes,4.63346845557959,102.870246933215,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
391,48,1. Yes,4.7481880270062,115.375038556391,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
392,38,1. Yes,4.579783596616809,97.4932940453934,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
393,58,2. No,4.65321251377534,104.921506533664,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
394,40,2. No,4.7481880270062,115.375038556391,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1
395,46,2. No,4.53781909507327,93.4866920429597,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
396,53,1. Yes,4.81291335664286,123.089699847943,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
397,25,1. Yes,4.77815125038364,118.884359339886,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1
398,42,1. Yes,4.56820172406699,96.3706528322308,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
399,40,1. Yes,4.431363764158991,84.0459576539924,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
400,35,1. Yes,4.84509804001426,127.115743812184,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
401,50,2. No,4.55630250076729,95.23071256698192,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0
402,34,1. Yes,4.39794000867204,81.2832532842527,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
403,48,1. Yes,4.63346845557959,102.870246933215,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
404,49,1. Yes,4.7160033436348,111.720849360989,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0
405,41,2. No,4.54406804435028,94.0727147457005,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
406,37,1. Yes,4.84509804001426,127.115743812184,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
407,58,1. Yes,4.65321251377534,104.921506533664,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
408,28,2. No,4.2211533219547,68.111994065327,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0
409,33,1. Yes,4.85733249643127,128.680488220624,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
410,50,1. Yes,4.96930872345047,143.92735936583,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
411,38,1. Yes,4.643452676486191,103.90247060316,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
412,48,1. Yes,4.51851393987789,91.6992261117042,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
413,30,1. Yes,4.55630250076729,95.23071256698192,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
414,49,2. No,4.92941892571429,138.299126920883,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
415,44,1. Yes,4.77539197169661,118.55677641507,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
416,50,1. Yes,4.54406804435028,94.0727147457005,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
417,58,1. Yes,4.7403626894942406,114.475713290347,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0
418,45,1. Yes,5.010723865391769,150.01328628271003,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
419,44,2. No,4.579783596616809,97.4932940453934,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
420,35,2. No,4.50514997831991,90.48191335664008,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0
421,59,2. No,4.39794000867204,81.2832532842527,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
422,45,2. No,4.8750612633917,130.982177377461,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
423,51,1. Yes,5.017033339298781,150.962783462143,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
424,61,2. No,4.8750612633917,130.982177377461,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
425,45,1. Yes,4.977723605288849,145.143601176911,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
426,34,1. Yes,4.50514997831991,90.48191335664008,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
427,33,2. No,4.732393759822969,113.567089569751,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0
428,45,1. Yes,4.47712125471966,87.98103278560541,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
429,50,1. Yes,5.060697840353611,157.700527725737,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0
430,50,1. Yes,4.69897000433602,109.833985642199,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
431,39,2. No,4.431363764158991,84.0459576539924,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
432,26,1. Yes,5.07918848422867,160.643638171791,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
433,49,2. No,3.86923171973098,47.90556703702711,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
